TASK_ID,fraction_positive_train,fraction_positive_test,fraction_positive_test_std,fraction_positive_train_std,16_train,32_train,64_train,128_train,256_train
CHEMBL1614522,0.5035764705882353,0.4984509249973576,0.0,0.005331487569881841,0.494+/-0.017,0.519+/-0.018,0.539+/-0.039,0.565+/-0.033,0.581+/-0.024
CHEMBL1737951,0.3762745098039215,0.37171898896805067,0.0,0.009316949906249126,0.583+/-0.027,0.576+/-0.031,0.584+/-0.015,0.611+/-0.05,
CHEMBL1738079,0.4956470588235294,0.4873977411477411,0.0,0.004472135954999575,0.511+/-0.012,0.521+/-0.02,0.499+/-0.031,0.529+/-0.039,
CHEMBL1738362,0.32019607843137254,0.2991870609445262,0.0,0.0,0.366+/-0.009,0.393+/-0.035,0.456+/-0.06,0.398+/-0.087,
CHEMBL1738395,0.5044705882352941,0.49455401000965027,0.0,0.0066643594623523005,0.486+/-0.018,0.49+/-0.032,0.475+/-0.036,0.475+/-0.031,
CHEMBL1738485,0.5059607843137255,0.5,0.0,0.008885812616469735,0.495+/-0.009,0.483+/-0.016,0.498+/-0.034,0.505+/-0.056,0.557+/-0.076
CHEMBL1738502,0.36376470588235293,0.352218876891842,0.0,0.0074535599249993005,0.411+/-0.015,0.414+/-0.016,0.429+/-0.032,0.412+/-0.014,0.424+/-0.032
CHEMBL1738573,0.5059607843137255,0.5,0.0,0.008885812616469735,0.517+/-0.006,0.514+/-0.002,0.517+/-0.006,0.521+/-0.005,0.52+/-0.008
CHEMBL1738579,0.48029411764705876,0.4730754904010718,0.0,0.0,0.511+/-0.022,0.533+/-0.033,0.566+/-0.036,0.576+/-0.048,
CHEMBL1738633,0.5044705882352941,0.4898738735401718,0.0,0.0066643594623523005,0.6+/-0.022,0.591+/-0.009,0.602+/-0.046,0.605+/-0.103,
CHEMBL1794324,0.4935764705882352,0.4852315330406838,0.0,0.00357770876399966,0.505+/-0.007,0.508+/-0.004,0.51+/-0.008,0.515+/-0.011,0.525+/-0.016
CHEMBL1794504,0.506921568627451,0.5085318816521824,0.0,0.0066643594623523005,0.635+/-0.037,0.664+/-0.024,0.673+/-0.033,0.7+/-0.274,
CHEMBL1794519,0.5059607843137255,0.5,0.0,0.008885812616469735,0.624+/-0.038,0.622+/-0.04,0.644+/-0.06,0.699+/-0.13,
CHEMBL1794557,0.5059607843137255,0.5,0.0,0.008885812616469735,0.547+/-0.008,0.552+/-0.006,0.553+/-0.013,0.558+/-0.01,0.554+/-0.016
CHEMBL1963701,0.5059607843137255,0.5,0.0,0.008885812616469735,0.594+/-0.011,0.591+/-0.017,0.595+/-0.013,0.598+/-0.006,0.598+/-0.014
CHEMBL1963705,0.42721568627450984,0.42376298390045203,0.0,0.0,0.757+/-0.038,0.758+/-0.02,0.781+/-0.01,0.777+/-0.016,0.752+/-0.038
CHEMBL1963715,0.3765098039215686,0.3770856432995851,0.0,0.0074535599249993005,0.626+/-0.015,0.625+/-0.02,0.638+/-0.01,0.641+/-0.008,0.641+/-0.018
CHEMBL1963721,0.3267450980392157,0.32644553940689763,0.0,0.0,0.507+/-0.025,0.515+/-0.008,0.523+/-0.018,0.531+/-0.02,0.593+/-0.068
CHEMBL1963723,0.4509019607843137,0.4555803010366116,0.0,0.0,0.725+/-0.018,0.746+/-0.013,0.742+/-0.004,0.755+/-0.026,0.768+/-0.02
CHEMBL1963731,0.38631372549019605,0.3875741537336932,0.0,0.0074535599249993005,0.687+/-0.02,0.733+/-0.02,0.739+/-0.024,0.77+/-0.016,0.785+/-0.03
